# FP1-F7,C3-P3,C4-P4,CZ-PZ,F3-C3,F4-C4,F7-T7,F8-T8,FP1-F3,FP2-F4,FP2-F8,FT10-T8,FT9-FT10,FZ-CZ,P3-O1,P4-O2,P7-O1,P7-T7,P8-O2,T7-FT9,T7-P7,T8-P8-0,T8-P8-1,Outcome
5.920000000000001e-05,3.85e-05,-9.32e-05,8.79e-06,-3.34e-05,-3.71e-06,4.1e-06,-7.829999999999999e-05,4.429999999999999e-05,6.78e-05,2.64e-05,-3.85e-05,-2.9100000000000003e-05,-0.000157656,2.6e-05,3.03e-05,2.6e-05,1.39e-05,-2.36e-05,-5.720000000000001e-05,-1.35e-05,7.79e-05,7.79e-05,1.0
-1.04e-05,-9.57e-06,-3.34e-05,-9.18e-06,-4.24e-05,-2.17e-05,-2.56e-05,-1.89e-05,-2.4e-05,-4.83e-05,-5.37e-05,1.7e-05,-4e-05,-3.73e-05,-8.01e-06,-1.5399999999999998e-05,-1.39e-05,3.54e-05,-1.35e-05,8.01e-06,-3.5e-05,-3.2200000000000003e-05,-3.2200000000000003e-05,0.0
0.000108816,-8.3e-05,-9.77e-07,3.71e-06,-6.620000000000001e-05,1.5e-05,-4.47e-05,9.96e-06,0.000226422,0.000127179,8.77e-05,7.62e-06,-7.290000000000001e-05,5.18e-05,6.47e-05,0.000148278,5.22e-05,-2.32e-05,0.000108034,-2.95e-05,2.36e-05,8.420000000000001e-05,8.420000000000001e-05,1.0
1.11e-05,-2.36e-05,-1.39e-05,5.67e-06,1.7800000000000002e-05,1.62e-05,-2.79e-05,-3.32e-06,-2.13e-05,-8.4e-06,-6.84e-06,5.86e-07,-1.97e-05,9.96e-06,6.45e-06,-5.27e-06,-1.58e-05,-1.19e-05,6.84e-06,1.95e-07,1.23e-05,-7.23e-06,-7.23e-06,0.0
-8.499999999999999e-05,-4.24e-05,-0.000275653,-0.000255336,-0.000137729,-0.0001615629999999,-0.000132259,-7.950000000000001e-05,8.379999999999999e-05,0.000275263,-0.000103736,8.190000000000001e-05,9.75e-05,-0.000100611,-7.13e-05,-0.000132259,-6.11e-05,-0.000110769,-0.000143199,-6.7e-05,0.00011116,3.15e-05,3.15e-05,1.0
1.5e-05,-1.11e-05,4.51e-05,-2.9100000000000003e-05,-1.5399999999999998e-05,1.04e-05,-2.72e-05,-1.97e-05,6.84e-06,1.62e-05,-4.47e-05,-6.04e-05,-3.3799999999999995e-05,4.4e-05,8.070000000000001e-05,-7.56e-05,4.94e-05,-2.32e-05,-7.950000000000001e-05,3.11e-05,2.36e-05,0.000142418,0.000142418,0.0
0.000158437,5.8e-05,5.610000000000001e-05,-5.14e-05,2.6e-05,7.09e-05,-0.0003944319999999,0.00031746,1.74e-05,0.00019243,7.68e-05,5.67e-06,9.4e-05,0.000129133,3.61e-05,0.000206105,0.000148278,-0.000226813,-1.07e-05,0.000305348,0.000227204,0.00014398,0.00014398,1.0
-0.000133822,1.82e-05,2.72e-05,3.71e-06,-2.6e-05,-9.18e-06,-8.340000000000001e-05,-3.54e-05,-0.000151013,-0.000154921,-0.00018149,3.32e-06,-4.2e-05,6.06e-06,-1.23e-05,-1.07e-05,2.99e-05,-1.5399999999999998e-05,7.049999999999999e-05,7.62e-06,1.58e-05,-2.15e-06,-2.15e-06,0.0
-2.01e-05,9.96e-06,1.47e-05,4.49e-06,-1.23e-05,-2.95e-05,-3.46e-05,-2.44e-05,-1.89e-05,8.79e-06,1.95e-07,-9.57e-06,2.9100000000000003e-05,5.67e-06,-4.51e-05,-1.19e-05,-2.09e-05,-9.57e-06,4.49e-06,1.11e-05,9.96e-06,1.76e-06,1.76e-06,0.0
9.52e-05,-5.7100000000000006e-05,-9.7e-05,-2.93e-07,-9.35e-05,-5.13e-05,-1.73e-05,-2.9600000000000005e-05,0.000132161,0.000276923,0.000158535,-3.22e-06,-5.07e-05,-0.000104615,8.18e-05,0.000142711,9.88e-05,0.000115751,0.00016381,8.5e-06,-0.000115165,-2.02e-05,-2.02e-05,0.0
3.929999999999999e-05,1.86e-05,-1.37e-06,-4.1e-06,9.01e-05,3.85e-05,7.52e-05,6.15e-05,0.000124835,6.82e-05,-0.000127961,2.48e-05,-6.19e-05,5.920000000000001e-05,-0.000152576,-6.19e-05,-5.68e-05,-2.29e-05,3.85e-05,-0.000155702,2.32e-05,7.170000000000001e-05,7.170000000000001e-05,1.0
-1.23e-05,-9.18e-06,1.82e-05,3.32e-06,9.77e-07,-9.96e-06,-1.11e-05,-3.46e-05,4.88e-06,-1.93e-05,-3.32e-06,-1.62e-05,-1.86e-05,-2.93e-06,1.47e-05,3.34e-05,6.45e-06,-2.8300000000000003e-05,5.8e-05,2.01e-05,2.87e-05,9.77e-07,9.77e-07,0.0
-1.47e-05,-2.13e-05,-4.47e-05,-3.65e-05,-2.17e-05,1.04e-05,-4.83e-05,-6.84e-06,3.929999999999999e-05,3.18e-05,8.4e-06,2.21e-05,5.14e-05,-1.04e-05,5.86e-07,-1.58e-05,2.44e-05,-3.3799999999999995e-05,-3.32e-06,2.15e-06,3.4200000000000005e-05,-1.5e-05,-1.5e-05,1.0
-6.74e-06,1.47e-06,-1.2e-05,-2.84e-05,0.000252894,0.000121026,0.00012044,1.85e-05,-0.00012044,-4.19e-05,4.6e-05,1.47e-06,1.2e-05,0.000174945,-3.9e-05,-6.74e-06,1.32e-05,3.3100000000000005e-05,5.57e-06,-2.9600000000000005e-05,-3.2500000000000004e-05,-1.26e-05,-1.26e-05,0.0
7.23e-06,0.00010022,-0.000126398,-0.000137729,-4.51e-05,-6.43e-05,8.58e-05,-0.000116239,4.429999999999999e-05,-3.46e-05,-0.0003346519999999,3.85e-05,-0.000261978,2.13e-05,-5.76e-05,-2.8300000000000003e-05,-0.0001049079999999,-5.33e-05,5.76e-05,-0.000166642,5.37e-05,0.000136947,0.000136947,1.0
0.0001658609999999,6.04e-05,6.78e-05,4.51e-05,0.000129915,8.93e-05,7.91e-05,0.000151795,0.0001506229999999,0.0001209279999999,3.89e-05,7.87e-05,-6.43e-05,0.00014398,5.14e-05,1.86e-05,5.22e-05,-9.59e-05,-6.84e-06,4e-05,9.63e-05,0.000114676,0.000114676,1.0
-2.52e-05,2.17e-05,-5.65e-05,3.2200000000000003e-05,-3.81e-05,1.5e-05,-2.56e-05,-3.32e-06,3.32e-06,2.4e-05,3.11e-05,-5.86e-07,4.08e-05,3.71e-06,-1.5e-05,1.89e-05,2.05e-05,-2.93e-06,-1.7800000000000002e-05,4.16e-05,3.32e-06,-7.62e-06,-7.62e-06,0.0
-1.19e-05,6.45e-06,-1.37e-06,-1.15e-05,-1.97e-05,3.15e-05,-1.58e-05,-1.95e-07,1.76e-06,-2.29e-05,-1.7e-05,1.11e-05,-1.35e-05,2.95e-05,6.06e-06,-2.01e-05,1.82e-05,-4.1e-06,-7.62e-06,1.19e-05,4.49e-06,1.19e-05,1.19e-05,0.0
-8.4e-06,4.2e-05,1.97e-05,4.2e-05,-2.29e-05,0.00014359,1.86e-05,7.170000000000001e-05,-1.76e-06,-3.46e-05,-2.54e-06,2.9100000000000003e-05,5.53e-05,-9.57e-06,6.08e-05,-2.95e-05,5.489999999999999e-05,-1.31e-05,3.54e-05,-8.79e-06,1.35e-05,-6.06e-06,-6.06e-06,0.0
-3.4200000000000005e-05,-9.96e-06,-5.67e-06,2.13e-05,1.62e-05,-3.71e-06,3.07e-05,6.11e-05,-2.52e-05,-4.88e-06,-1.4300000000000002e-05,7.049999999999999e-05,1.95e-07,1.5e-05,-9.18e-06,1.04e-05,-3.5e-05,-9.96e-06,-3.18e-05,-4.47e-05,1.04e-05,-1.82e-05,-1.82e-05,0.0
-6e-05,1.76e-06,-4.88e-06,-2.87e-05,-1.11e-05,-0.0001045179999999,4.1e-06,-5.33e-05,-4.94e-05,5.37e-05,1.4300000000000002e-05,-1.4300000000000002e-05,4.04e-05,5.67e-06,4.36e-05,6.45e-06,2.72e-05,-1.15e-05,-2.54e-06,-4.1e-06,1.19e-05,-6.45e-06,-6.45e-06,0.0
-0.0001236629999999,3.81e-05,-1.11e-05,7.25e-05,0.00013812,-2.54e-06,0.000267839,0.000131087,-2.6e-05,7.72e-05,-0.000175238,-0.000126007,3.929999999999999e-05,8.85e-05,3.07e-05,9.77e-07,1.95e-07,-3.85e-05,4.3200000000000007e-05,-3.2200000000000003e-05,3.89e-05,6.35e-05,6.35e-05,1.0
-7.91e-05,8.01e-06,-4.49e-06,3.15e-05,4.4e-05,3.69e-05,-8.190000000000001e-05,3.26e-05,-0.000141636,-3.32e-06,1.5e-05,5.53e-05,4.4e-05,-5.27e-06,-1.82e-05,-3.5e-05,2.99e-05,-2.32e-05,3.71e-06,1.74e-05,2.36e-05,-5.84e-05,-5.84e-05,1.0
0.000282686,-3.929999999999999e-05,3.58e-05,-2.56e-05,-1.89e-05,4.2e-05,-7.759999999999999e-05,0.000213138,0.000179145,0.0002647129999999,8.149999999999999e-05,5.5700000000000005e-05,-0.000190476,-1.19e-05,1.35e-05,1.7800000000000002e-05,-2.79e-05,4.24e-05,2.75e-05,1.95e-07,-4.2e-05,3.73e-05,3.73e-05,0.0
8.79e-06,4.36e-05,4.71e-05,5.2900000000000005e-05,3.11e-05,-1.76e-06,8.03e-05,3.11e-05,-2.68e-05,-4.59e-05,-6.04e-05,-9.57e-06,-3.2200000000000003e-05,-1.04e-05,1.58e-05,3.73e-05,-2.01e-05,6.45e-06,2.9100000000000003e-05,-4.79e-05,-6.06e-06,3.58e-05,3.58e-05,0.0
2.17e-05,6.84e-06,-1.37e-06,2.93e-06,5.67e-06,1.04e-05,-5.86e-07,3.89e-05,4.36e-05,4.9e-05,7.23e-06,1.31e-05,2.15e-06,4.16e-05,-3.32e-06,7.62e-06,2.36e-05,-7.62e-06,1.04e-05,9.18e-06,8.01e-06,8.01e-06,8.01e-06,0.0
2.56e-05,6e-05,9.08e-05,9.16e-05,7.79e-05,1.15e-05,2.05e-05,2.48e-05,4.79e-05,2.93e-06,3.15e-05,2.44e-05,1.86e-05,6.659999999999999e-05,6.06e-06,7.290000000000001e-05,6.9e-05,-7.52e-05,6.23e-05,1.23e-05,7.56e-05,5.88e-05,5.88e-05,0.0
0.000362784,-3.4200000000000005e-05,-7.62e-06,-0.000103346,9.18e-06,6e-05,0.00020884,3.65e-05,0.000685519,0.0004702319999999,0.000506178,-5.53e-05,0.000102564,0.000118584,-3.11e-05,-1.35e-05,-2.87e-05,-8.46e-05,-3.4200000000000005e-05,3.97e-05,8.499999999999999e-05,2.15e-06,2.15e-06,1.0
0.000321368,-2.29e-05,2.79e-05,-3.61e-05,6.54e-05,5.33e-05,7.72e-05,0.0001986809999999,0.000291282,0.000316288,0.000223687,7.68e-05,-0.000163126,5.14e-05,-1.93e-05,3.81e-05,-8.809999999999999e-05,-2.93e-06,9.96e-06,8.109999999999999e-05,3.32e-06,5.27e-06,5.27e-06,0.0
-2.56e-05,3.929999999999999e-05,4.16e-05,-2.15e-06,-2.32e-05,1.04e-05,-4.88e-06,9.77e-07,2.15e-06,1.58e-05,3.3e-05,2.95e-05,2.87e-05,-3.61e-05,7.209999999999999e-05,-1.95e-07,2.05e-05,-0.000101392,1.97e-05,1.82e-05,0.000101783,1.39e-05,1.39e-05,1.0
-2.26e-05,1.3800000000000002e-05,0.000106374,8.47e-05,1.44e-05,0.000107546,-1.26e-05,7.120000000000001e-05,-6.07e-05,-0.00018315,-2.02e-05,7.120000000000001e-05,2.93e-07,-3.37e-05,-5.42e-05,-6.890000000000001e-05,3.22e-06,5.36e-05,-0.000160879,1.03e-05,-5.3e-05,7.18e-05,7.18e-05,0.0
3.97e-05,-4.28e-05,2.68e-05,-0.000152186,-6.27e-05,-0.000169768,0.000152967,-0.000266667,0.000226813,0.000239316,2.54e-06,-0.000296752,-0.000134994,7.23e-06,-0.000277216,-5.37e-05,-0.000191258,0.000158828,0.000489768,-4e-05,-0.000158437,-0.0001834429999999,-0.0001834429999999,1.0
5.41e-05,4.71e-05,2.64e-05,-7.87e-05,2.56e-05,-0.000108816,-3.81e-05,0.000126007,0.000118193,8.4e-06,-2.48e-05,8.58e-05,-5.22e-05,4.3200000000000007e-05,-5.45e-05,0.000142808,8.340000000000001e-05,-3.65e-05,0.000131868,5.260000000000001e-05,3.69e-05,-0.0001615629999999,-0.0001615629999999,0.0
0.000532357,-9.96e-06,0.000125226,6.04e-05,0.00063707,0.000525714,0.000602295,6.97e-05,0.000397167,0.000177973,0.000651526,0.000242442,-0.000117021,0.000762882,-7.44e-05,-0.00010569,-4.86e-05,0.000136166,0.000115849,-0.000506569,-0.000135775,-0.000113114,-0.000113114,1.0
-4.79e-05,5.37e-05,9.77e-07,-1.07e-05,5.86e-07,1.76e-06,-6.27e-05,-4.16e-05,-5.02e-05,-2.9100000000000003e-05,-5.86e-07,-5.84e-05,2.75e-05,-5.27e-06,-5.489999999999999e-05,4.49e-06,3.46e-05,-2.48e-05,1.93e-05,7.049999999999999e-05,2.52e-05,9.77e-07,9.77e-07,0.0
-2.17e-05,3.15e-05,-2.01e-05,-4.75e-05,1.47e-05,-1.04e-05,6.23e-05,1.97e-05,2.64e-05,2.36e-05,1.39e-05,3.81e-05,-5.27e-06,0.000117021,-5.67e-06,4.16e-05,-1.82e-05,-4.429999999999999e-05,4.9e-05,-4.67e-05,4.47e-05,-4.83e-05,-4.83e-05,0.0
-5.76e-05,-7.68e-05,-7.829999999999999e-05,-0.000150232,-7.290000000000001e-05,5.68e-05,-9.28e-05,8.01e-06,-1.89e-05,-2.56e-05,3.58e-05,2.8300000000000003e-05,6.51e-05,8.4e-06,1.89e-05,-3.5e-05,3.97e-05,3.97e-05,1.35e-05,6.35e-05,-3.929999999999999e-05,-0.000141636,-0.000141636,1.0
0.000212357,9.57e-06,0.000432723,0.000156484,0.000171722,0.000541734,0.000522198,0.000168596,0.000312772,-0.000383492,0.000215092,-4.1e-06,-0.000208449,0.000235409,-8.809999999999999e-05,0.000112332,-0.000312772,1.4300000000000002e-05,7.950000000000001e-05,-0.000560488,-1.39e-05,0.000239316,0.000239316,1.0
-4.429999999999999e-05,-1.47e-05,-1.97e-05,-2.09e-05,-2.8300000000000003e-05,-2.6e-05,-1.23e-05,-3.4200000000000005e-05,1.07e-05,-4.71e-05,-3.03e-05,1.97e-05,2.01e-05,-1.35e-05,-9.18e-06,-7.23e-06,-1.95e-07,-1.35e-05,-6.45e-06,8.79e-06,1.39e-05,-2.99e-05,-2.99e-05,0.0
5.7100000000000006e-05,1.49e-05,5.539999999999999e-05,0.000112821,5.57e-06,-2.32e-05,-8.640000000000001e-05,-0.000146813,-3.66e-05,3.22e-06,0.000200733,-1.67e-05,-2.14e-05,4.54e-05,0.000168498,0.000140366,0.000139194,-4.01e-05,0.000157949,5.7100000000000006e-05,4.07e-05,-3.55e-05,-3.55e-05,1.0
-1.66e-05,0.0001209279999999,4.71e-05,3.18e-05,-1.74e-05,-1.15e-05,-8.070000000000001e-05,-4.36e-05,-2.44e-05,-2.54e-06,2.05e-05,-6.23e-05,6.11e-05,-5.1e-05,3.2200000000000003e-05,-1.93e-05,0.000129133,-7.950000000000001e-05,-4.08e-05,0.00011116,7.99e-05,7.6e-05,7.6e-05,1.0
-4.66e-05,0.00012044,5.57e-06,0.000115165,-0.000138022,-6.18e-05,-9.08e-06,2.78e-05,0.00013685,0.000179634,2.67e-05,6.36e-05,0.000132747,-0.000187839,2.93e-07,-3.78e-05,9.29e-05,-8.35e-05,-3.3100000000000005e-05,3.22e-06,8.41e-05,6.18e-05,6.18e-05,0.0
1.74e-05,1.35e-05,2.56e-05,3.54e-05,6e-05,1.19e-05,2.64e-05,1.86e-05,2.6e-05,-2.95e-05,6.06e-06,6.84e-06,-1.15e-05,4.2e-05,6.45e-06,4.9e-05,9.57e-06,-5.22e-05,2.52e-05,-2.25e-05,5.260000000000001e-05,6.45e-06,6.45e-06,0.0
1.95e-07,-1.86e-05,1.95e-07,-2.99e-05,1.97e-05,1.62e-05,4.429999999999999e-05,-0.000164689,8.01e-06,1.37e-06,1.47e-05,-0.000147888,2.79e-05,2.48e-05,4.24e-05,3.11e-05,1.93e-05,1.4300000000000002e-05,3.34e-05,-6.47e-05,-1.39e-05,0.000166642,0.000166642,0.0
3.77e-05,2.32e-05,1.5399999999999998e-05,3.3e-05,5.920000000000001e-05,6.97e-05,-7.4e-05,-5.1e-05,2.32e-05,9.77e-07,-3.2200000000000003e-05,-0.000100611,-2.32e-05,1.86e-05,-0.000105299,-6.97e-05,-0.000106471,-0.000142808,-5.65e-05,7.290000000000001e-05,0.000143199,0.000158437,0.000158437,0.0
4.04e-05,-4.88e-06,5.86e-07,-4.88e-06,8.01e-06,3.89e-05,-0.000102564,3.85e-05,8.4e-06,2.4e-05,-2.75e-05,3.15e-05,-6.11e-05,2.17e-05,2.95e-05,-2.68e-05,-2.01e-05,-0.000123272,-3.69e-05,9.83e-05,0.0001236629999999,6.43e-05,6.43e-05,0.0
-4.1e-06,3.32e-06,7.23e-06,3.03e-05,1.95e-07,1.11e-05,3.15e-05,9.18e-06,2.4e-05,9.57e-06,2.93e-06,-5.67e-06,1.76e-06,7.62e-06,9.57e-06,1.95e-07,4.88e-06,-4.49e-06,2.4e-05,-2.54e-06,4.88e-06,-7.62e-06,-7.62e-06,0.0
-4.95e-05,7.59e-05,-2.02e-05,9e-05,8.41e-05,3.6e-05,4.31e-05,2.9e-05,-9.58e-05,8.790000000000001e-07,5.83e-05,-1.26e-05,-3.43e-05,0.000130403,8.590000000000001e-05,0.000144469,0.000127473,-2.9600000000000005e-05,4.31e-05,9.64e-05,3.02e-05,2.84e-05,2.84e-05,1.0
-4.71e-05,4.71e-05,-4.1e-06,4.75e-05,-0.000166642,3.11e-05,-6.74e-05,-1.74e-05,-0.000184615,-0.0001049079999999,6.579999999999999e-05,-6.27e-05,1.11e-05,-6.39e-05,0.000142808,1.7800000000000002e-05,5.67e-06,5.06e-05,-1.27e-05,8.26e-05,-5.02e-05,-9.55e-05,-9.55e-05,1.0
1.44e-05,-5.95e-05,-6.15e-06,7.91e-06,8.47e-05,6.07e-05,2.2e-05,4.95e-05,-7.53e-05,-3.96e-05,4.84e-05,-3.14e-05,7.18e-05,6.59e-05,0.000177289,0.000115751,8.41e-05,-2.64e-06,3.3100000000000005e-05,2.64e-06,3.22e-06,-3.22e-06,-3.22e-06,0.0
0.000110769,2.25e-05,-0.000359658,-0.0001209279999999,6.84e-06,0.00045851,-0.000126789,0.000114676,7.13e-05,9.96e-06,1.82e-05,0.000168205,-0.0001045179999999,1.4300000000000002e-05,1.5399999999999998e-05,-2.6e-05,8.070000000000001e-05,-5.2900000000000005e-05,-5.96e-05,0.00013812,5.33e-05,8.79e-06,8.79e-06,1.0
7.13e-05,0.000144762,0.000154139,0.000224078,0.000109597,3.65e-05,7.91e-05,0.000169768,-0.000152967,-5.8e-05,0.000218608,5.67e-06,7.79e-05,6.04e-05,0.000239707,0.000260024,0.000113114,-7.6e-05,1.4300000000000002e-05,7.01e-05,7.64e-05,-9.57e-06,-9.57e-06,0.0
-0.000110379,-2.01e-05,9.57e-06,0.000208059,3.26e-05,0.000103736,0.000124054,-1.11e-05,2.44e-05,-0.000162735,-9.79e-05,1.62e-05,0.000113504,-0.0002037609999999,0.000149841,-0.000435067,-0.000113895,-0.0002881559999999,8.4e-06,-6e-05,0.000288547,-0.000382711,-0.000382711,1.0
0.000112332,7.170000000000001e-05,2.15e-06,-2.32e-05,2.99e-05,-2.87e-05,-8.65e-05,-4.2e-05,1.35e-05,-3.32e-06,7.01e-05,-4.94e-05,-1.89e-05,-1.58e-05,-1.5e-05,3.77e-05,0.000262369,0.0001877409999999,8.79e-06,0.0001928209999999,-0.00018735,-2.95e-05,-2.95e-05,1.0
-4.49e-06,2.72e-05,-0.000143199,-0.000134212,2.99e-05,-0.000109597,0.000174457,-5.41e-05,9.51e-05,0.000108034,-7.329999999999999e-05,-1.82e-05,-0.000201807,-4.24e-05,-0.0001346029999999,6.45e-06,-0.000168596,-1.66e-05,0.000184225,-0.000111551,1.7e-05,-0.000194774,-0.000194774,1.0
0.00011116,-0.000106471,0.000450696,0.000117802,0.000465934,0.000496801,0.00021431,-0.000303394,-0.000247131,-0.000585104,-5.5700000000000005e-05,-0.000215482,-0.000592137,0.0003588769999999,2.8300000000000003e-05,2.9100000000000003e-05,-7.329999999999999e-05,0.000111941,-2.93e-06,-0.000184225,-0.000111551,0.0007562389999999,0.0007562389999999,1.0
-1.76e-06,-3.07e-05,-3.54e-05,-1.97e-05,3.5e-05,-1.66e-05,5.45e-05,1.97e-05,-5.67e-06,2.13e-05,-3.929999999999999e-05,2.68e-05,-4.75e-05,-5.14e-05,-8.58e-05,-6.51e-05,-0.000100611,4.16e-05,-6.47e-05,-4.3200000000000007e-05,-4.1200000000000005e-05,-1.15e-05,-1.15e-05,0.0
5.42e-05,0.000115165,7e-05,2.9600000000000005e-05,6.24e-05,-1.14e-05,3.96e-05,-1.67e-05,-6.890000000000001e-05,-3.6e-05,5.19e-05,-2.78e-05,1.47e-06,-3.84e-05,9.52e-05,7.47e-05,8.7e-05,-2.02e-05,5.7100000000000006e-05,1.47e-06,2.08e-05,2.64e-06,2.64e-06,0.0
-0.0004323319999999,-0.000116239,1.27e-05,-4.79e-05,1.19e-05,-1.7e-05,2.13e-05,-3.18e-05,-8.62e-05,3.71e-06,-3.07e-05,-1.89e-05,0.000112723,-1.31e-05,-3.61e-05,-0.00014906,-2.17e-05,-0.000204151,-5.88e-05,0.000126789,0.000204542,-2.68e-05,-2.68e-05,1.0
-9.32e-05,6.06e-06,-4.429999999999999e-05,6.54e-05,-8.149999999999999e-05,1.11e-05,2.32e-05,-3.46e-05,-6.659999999999999e-05,-3.89e-05,3.18e-05,-2.32e-05,-3.2200000000000003e-05,-0.000107643,1.39e-05,-4.1e-06,-8.77e-05,-2.95e-05,1.07e-05,4.08e-05,2.99e-05,-8.379999999999999e-05,-8.379999999999999e-05,1.0
9.51e-05,-0.000110379,-0.000140855,-0.000130696,-2.25e-05,0.000120537,-7.209999999999999e-05,6.39e-05,8.26e-05,-3.89e-05,6.23e-05,2.54e-06,-2.05e-05,5.489999999999999e-05,4.3200000000000007e-05,0.00018188,-4.55e-05,-1.5e-05,2.48e-05,9.87e-05,1.5399999999999998e-05,-3.07e-05,-3.07e-05,1.0
4.83e-05,1.89e-05,2.95e-05,3.11e-05,-2.93e-06,3.73e-05,5.260000000000001e-05,5.920000000000001e-05,2.87e-05,-4.94e-05,-0.000111941,-3.69e-05,-0.000125226,-6.45e-06,-5.27e-06,-3.71e-06,-3.65e-05,2.44e-05,-6.84e-06,-3.3799999999999995e-05,-2.4e-05,7.25e-05,7.25e-05,0.0
-9.32e-05,0.000108034,-0.000289719,-1.35e-05,-1.62e-05,3.2200000000000003e-05,-2.9100000000000003e-05,-5.67e-06,-0.000224078,-1.58e-05,6.82e-05,3.77e-05,0.000113895,-6.97e-05,0.000171331,-4.83e-05,0.000108425,-5.18e-05,-0.000103736,6.47e-05,5.22e-05,-0.0002799509999999,-0.0002799509999999,1.0
1.97e-05,5.06e-05,5.27e-06,1.4300000000000002e-05,7.290000000000001e-05,8.190000000000001e-05,1.93e-05,-1.89e-05,-5.489999999999999e-05,-3.85e-05,4.88e-06,-2.72e-05,2.75e-05,6.82e-05,2.56e-05,-1.82e-05,2.72e-05,-2.68e-05,-2.32e-05,1.93e-05,2.72e-05,6.82e-05,6.82e-05,0.0
-2.01e-05,1.11e-05,1.15e-05,6.06e-06,-9.96e-06,-5.06e-05,2.79e-05,-6.86e-05,1.58e-05,4.2e-05,2.75e-05,-4.51e-05,-2.52e-05,-2.87e-05,2.01e-05,-1.04e-05,-7.23e-06,-3.61e-05,-7.62e-06,1.86e-05,3.65e-05,4.04e-05,4.04e-05,1.0
0.0001725029999999,0.000144371,-4.16e-05,0.000103346,4.1e-06,-9.75e-05,1.76e-06,1.5399999999999998e-05,1.74e-05,0.000177582,0.000226813,2.21e-05,0.000128742,-2.05e-05,4.1200000000000005e-05,3.11e-05,-0.000129524,-0.000163126,-0.000154921,-1.47e-05,0.000163516,-1.7800000000000002e-05,-1.7800000000000002e-05,1.0
-3.08e-05,-4.72e-05,-2.67e-05,-4.84e-05,-3.55e-05,-1.85e-05,-0.000215971,2.9e-05,0.00015033,0.000115751,-1.03e-05,7.91e-06,0.000201319,-2.7300000000000003e-05,1.3800000000000002e-05,-9.67e-06,8.88e-05,-0.000238242,-1.96e-05,7e-05,0.0002388279999999,5.89e-05,5.89e-05,1.0
5.2900000000000005e-05,5.33e-05,1.35e-05,-7.329999999999999e-05,-4.94e-05,5.68e-05,0.000131087,-9.77e-07,5.02e-05,1.7800000000000002e-05,3.69e-05,-4.28e-05,2.9100000000000003e-05,3.54e-05,2.44e-05,1.95e-07,-0.0001455429999999,-3.97e-05,-8.79e-06,-0.000126789,4e-05,6.11e-05,6.11e-05,1.0
-3.19e-05,-3.55e-05,-5.7700000000000007e-05,-0.0001005129999999,-1.3800000000000002e-05,7.77e-05,3.3100000000000005e-05,-2.05e-06,-4.72e-05,-3.43e-05,7.33e-06,-2.7300000000000003e-05,9.08e-06,2.84e-05,2.49e-05,-5.95e-05,2.05e-06,7.709999999999999e-05,-2.84e-05,2.9e-05,-7.65e-05,-5.13e-05,-5.13e-05,0.0
9.58e-05,0.000116337,5.539999999999999e-05,1.32e-05,8.590000000000001e-05,0.000140366,4.31e-05,0.000140952,-5.36e-05,-0.000121612,3.3100000000000005e-05,-1.03e-05,2.55e-05,0.000108718,0.000121026,0.0001034429999999,-1.32e-05,-0.000142711,2.32e-05,1.73e-05,0.000143297,-2.08e-05,-2.08e-05,1.0
2.43e-05,-2.93e-07,-2.78e-05,-9.11e-05,-2.37e-05,-6.18e-05,7.879999999999999e-05,5.3e-05,9.52e-05,0.000220073,3.37e-05,3.22e-06,8.5e-06,0.0001169229999999,-4.3700000000000005e-05,-8e-05,-5.89e-05,1.85e-05,-3.4899999999999995e-05,-2.14e-05,-1.7899999999999998e-05,-4.4e-06,-4.4e-06,0.0
0.000141636,1.07e-05,3.73e-05,-2.25e-05,-4.36e-05,-1.93e-05,0.000332698,-9.28e-05,0.000617143,5.720000000000001e-05,0.000330745,-0.000148669,-3.5e-05,-0.000231111,-0.000503053,-0.000481172,-0.000564396,-0.000168987,-0.000311209,-0.000377241,0.000169377,-0.000332698,-0.000332698,1.0
0.000119365,-7.170000000000001e-05,-6.7e-05,-0.0001396829999999,-3.97e-05,-4.429999999999999e-05,6.74e-05,-0.000112332,9.32e-05,0.000113114,0.000127179,2.13e-05,-0.000151795,-6.94e-05,-9.55e-05,4.83e-05,-0.000162344,0.000140855,0.00011116,-5.22e-05,-0.000140464,-7.68e-05,-7.68e-05,1.0
-8.070000000000001e-05,1.31e-05,-7.01e-05,2.01e-05,0.0002010259999999,-8.62e-05,0.000169768,-5.96e-05,-0.000164298,8.46e-05,5.5700000000000005e-05,-3.77e-05,1.27e-05,-2.09e-05,-0.000113114,-6.7e-05,-0.000141245,1.04e-05,-0.000113114,-0.000109597,-9.96e-06,-2.21e-05,-2.21e-05,1.0
-0.000152576,-2.93e-06,-1.07e-05,-2.15e-06,-0.000134212,-3.54e-05,-1.5399999999999998e-05,-5.260000000000001e-05,-4.28e-05,-1.19e-05,-0.000111941,-1.27e-05,-5.720000000000001e-05,-6.82e-05,-2.9100000000000003e-05,-3.3e-05,3.69e-05,7.99e-05,1.5e-05,9.57e-06,-7.950000000000001e-05,5.5700000000000005e-05,5.5700000000000005e-05,1.0
